Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,ATTACK
10:35:36.752,0.0241,0.301,0.0798,1.07,2.18,3.08,0.292,0.291,0.00537,0.00758,1
10:42:35.810,0.0616,1.31,0.047,0.919,3.8,5.06,0.25,0.411,0.00366,0.00488,0
10:24:17.777,0.087,0.621,0.14,1.08,9.35,12.9,0.277,0.343,0.00637,0.00881,1
11:54:00.094,0.00241,0.7,0.00345,0.579,0.0803,0.484,0.834,0.569,0.000989,0.00596,0
10:15:41.554,0.117,1.02,0.114,0.898,10.7,14.9,0.285,0.354,0.00541,0.00757,0
11:58:44.366,0.0288,2.03,0.0142,0.577,3.37,4.19,0.196,0.384,0.00347,0.00431,0
10:25:15.941,0.112,0.726,0.155,1.01,14,16.1,0.127,0.253,0.0074,0.00848,1
10:24:55.854,0.131,0.729,0.179,0.916,9.99,13.8,0.275,0.402,0.00454,0.00626,1
12:01:01.508,0.0659,1.58,0.0418,0.935,1.12,4.34,0.743,0.584,0.000503,0.00195,0
12:20:09.078,0.000171,0.134,0.00127,0.508,0.00542,0.0112,0.463,0.383,0.00501,0.0103,0
12:20:26.276,0.0828,0.717,0.115,1.12,0.371,2.06,0.814,0.643,0.000706,0.00391,0
11:33:10.989,0.00106,0.28,0.00379,0.299,0.0298,0.057,0.455,0.375,0.00467,0.00894,0
12:21:30.459,0.00103,0.324,0.00319,1.12,0.011,0.0463,0.737,0.348,0.00177,0.00745,0
10:16:52.694,0.115,1.16,0.0997,0.912,11.6,14.3,0.188,0.297,0.00596,0.00735,0
10:15:21.004,0.0637,1.32,0.0482,0.89,2.74,5.2,0.473,0.491,0.00256,0.00485,0
11:33:59.145,0.00556,0.561,0.00992,0.486,0.0444,0.107,0.557,0.564,0.00133,0.00319,0
12:20:05.638,0.00037,0.298,0.00124,0.591,0.00869,0.018,0.507,0.264,0.00391,0.00811,0
10:15:10.988,0.0715,1.17,0.061,0.877,2.59,6.14,0.579,0.467,0.00215,0.0051,0
10:36:41.941,0.024,0.293,0.082,1.08,2.62,3.4,0.231,0.244,0.00646,0.0084,1
11:36:50.617,0.00062,0.181,0.00343,0.471,0.0299,0.051,0.397,0.312,0.00803,0.0137,0
10:24:40.822,0.0523,0.555,0.0942,0.912,4.02,5.05,0.204,0.308,0.00456,0.00573,1
11:58:43.365,0.0282,2.05,0.0138,0.583,3.6,4.31,0.165,0.354,0.00379,0.00454,0
12:21:42.474,0.277,1.06,0.261,1.13,2.98,6.63,0.544,0.351,0.0018,0.00399,0
11:35:38.531,0.0474,0.307,0.154,1.04,0.728,1.78,0.571,0.434,0.00256,0.00627,0
10:36:30.922,0.0588,0.532,0.11,1.09,4.96,7.24,0.315,0.371,0.005,0.00731,1
12:01:03.510,0.000303,0.453,0.000668,0.58,0.00629,0.0623,0.899,0.413,0.000617,0.00611,0
11:54:29.121,0.000276,0.473,0.000584,0.573,0.000592,0.0509,0.988,0.427,0.0000636,0.00547,0
10:16:14.115,0.0552,1.19,0.0462,0.85,2.72,4.36,0.377,0.484,0.00292,0.00469,0
11:55:56.199,0.00389,1.15,0.00338,0.58,0.047,0.249,0.811,0.535,0.000358,0.0019,0
11:58:09.331,0.0585,1.61,0.0363,0.595,6.83,8.99,0.24,0.341,0.00347,0.00457,0
10:24:35.313,0.0962,0.652,0.148,1.02,10.6,13.4,0.212,0.294,0.00652,0.00827,1
11:34:26.430,0.0674,0.142,0.474,1.11,2.35,2.83,0.168,0.198,0.00571,0.00687,1
11:54:50.139,0.00028,0.451,0.000622,0.575,0.00065,0.0527,0.988,0.419,0.0000688,0.00558,0
10:25:08.926,0.119,0.721,0.165,0.99,14.5,19,0.24,0.339,0.0072,0.00947,1
11:36:46.611,0.000753,0.141,0.00536,0.329,0.0442,0.0768,0.409,0.376,0.00977,0.017,0
11:56:59.267,0.146,1.19,0.123,0.878,16.7,26.8,0.377,0.399,0.0034,0.00545,0
12:20:42.328,0.309,0.468,0.661,1.1,2.97,8.11,0.629,0.64,0.0016,0.00436,1
12:21:19.445,0.000376,0.157,0.00239,1.12,0.00672,0.0306,0.738,0.37,0.00297,0.0135,0
10:36:05.302,0.0147,0.2,0.0735,1.08,2.02,2.3,0.12,0.152,0.00816,0.00927,1
11:59:12.395,0.035,0.433,0.0807,0.967,6.48,7.51,0.137,0.227,0.0055,0.00638,1
11:36:58.632,0.0576,0.477,0.121,0.886,0.539,1.65,0.664,0.417,0.00156,0.00478,0
11:59:09.392,0.0404,0.484,0.0834,0.941,6.55,7.44,0.119,0.239,0.00482,0.00547,1
10:25:57.067,0.09,0.631,0.143,1.08,8.64,13.1,0.339,0.405,0.0057,0.00863,1
10:35:17.668,0.034,0.399,0.0852,1.02,1.79,3.09,0.421,0.4,0.00305,0.00527,1
11:55:10.157,0.00052,0.615,0.000846,0.571,0.00642,0.0694,0.908,0.407,0.000366,0.00396,0
10:25:40.008,0.0946,0.659,0.143,1,9.98,12,0.169,0.279,0.00626,0.00753,1
10:25:16.442,0.108,0.695,0.155,0.998,14.7,18.7,0.21,0.323,0.00813,0.0103,1
11:57:00.268,0.152,1.03,0.148,0.894,16.8,31,0.458,0.427,0.00328,0.00605,0
11:59:47.434,0.000283,0.451,0.000628,0.574,0.00112,0.0537,0.979,0.426,0.000118,0.00563,0
10:24:49.845,0.114,0.746,0.153,0.922,9.51,13.3,0.285,0.401,0.00488,0.00683,1
10:16:18.122,0.116,1.13,0.103,0.952,12.3,15.6,0.21,0.354,0.0063,0.00798,0
10:17:09.734,0.0749,1.19,0.0629,0.913,8.2,10.1,0.188,0.301,0.00649,0.00799,0
10:17:17.245,0.11,1.1,0.0999,0.899,10.9,15.6,0.302,0.382,0.00589,0.00843,0
12:21:44.477,0.118,1.53,0.0772,1.13,0.185,0.456,0.58,0.575,0.00026,0.000641,0
10:36:03.299,0.0382,0.432,0.0884,1.02,2.54,3.55,0.284,0.408,0.00395,0.00552,1
10:24:46.832,0.102,0.68,0.15,0.986,13.2,15.8,0.162,0.277,0.00771,0.00921,1
10:25:35.987,0.0943,0.673,0.14,0.993,13.5,15.4,0.128,0.253,0.00847,0.00971,1
10:24:57.857,0.185,0.801,0.231,0.98,16,22.5,0.288,0.413,0.00512,0.00719,1
10:15:21.504,0.0747,1.12,0.0667,0.978,3.33,7.82,0.573,0.511,0.00265,0.00621,0
10:15:20.503,0.0262,1.1,0.0238,0.916,1.71,3.18,0.464,0.412,0.00388,0.00723,0
10:15:13.492,0.0639,1.21,0.0529,0.807,2.41,5.13,0.531,0.498,0.00223,0.00475,0
10:24:39.319,0.116,0.722,0.161,0.948,12.8,16.9,0.241,0.336,0.00656,0.00864,1
12:20:12.108,0.000139,0.133,0.00105,1.08,0.00408,0.00804,0.463,0.413,0.00489,0.00964,0
11:55:30.178,0.000314,0.46,0.000682,0.574,0.000516,0.0629,0.992,0.426,0.0000488,0.00595,0
10:26:00.573,0.083,0.6,0.138,1.09,9.45,13.2,0.284,0.351,0.00675,0.00943,1
12:00:16.461,0.00029,0.45,0.000644,0.579,0.000353,0.0543,0.993,0.422,0.0000362,0.00556,0
10:15:48.569,0.135,1.15,0.117,0.89,8.66,13.1,0.337,0.426,0.0038,0.00573,0
10:24:36.315,0.0775,0.569,0.136,0.989,5.35,8.24,0.352,0.381,0.00409,0.00631,1
11:35:01.480,0.0578,0.381,0.152,0.608,0.734,2.01,0.611,0.446,0.00211,0.00579,0
11:56:25.227,0.0378,1.42,0.0266,0.607,4.45,6.48,0.314,0.364,0.00349,0.00509,0
12:21:54.490,0.000517,0.205,0.00252,1.12,0.00813,0.0348,0.731,0.365,0.00262,0.0112,0
10:25:56.066,0.0718,0.551,0.13,1.07,10.8,12.6,0.143,0.248,0.00892,0.0104,1
11:58:10.332,0.059,1.59,0.0371,0.595,6.77,8.93,0.242,0.347,0.0034,0.00449,0
10:16:45.182,0.0999,1.15,0.0869,0.935,12.1,15.5,0.216,0.335,0.00721,0.0092,0
10:25:46.538,0.033,0.39,0.0847,1.01,2.18,2.82,0.226,0.306,0.00392,0.00507,1
12:21:50.484,0.000615,0.232,0.00265,1.12,0.00876,0.0412,0.767,0.326,0.00237,0.0111,0
11:34:15.179,0.415,0.574,0.723,1.12,3.49,5,0.291,0.619,0.00139,0.002,1
10:16:47.185,0.0977,1.15,0.0847,0.904,11.1,14.6,0.245,0.346,0.00671,0.00889,0
11:36:56.629,0.0209,0.379,0.0552,0.865,0.28,0.835,0.653,0.374,0.00222,0.00664,0
11:35:06.489,0.0724,0.365,0.198,1,0.861,2.17,0.581,0.465,0.00198,0.00498,0
10:35:40.259,0.0204,0.265,0.077,1.07,2.09,2.66,0.215,0.216,0.00607,0.00773,1
11:55:29.177,0.000321,0.466,0.000689,0.572,0.000591,0.0656,0.991,0.435,0.0000546,0.00606,0
11:56:09.213,0.00318,1.21,0.00264,0.573,0.00916,0.132,0.93,0.529,0.0000856,0.00123,0
10:25:28.970,0.0484,0.5,0.0967,0.992,6.18,7.19,0.141,0.251,0.00757,0.00882,1
11:33:18.007,0.000313,0.144,0.00217,0.38,0.0156,0.0248,0.337,0.362,0.00831,0.0132,0
10:35:16.644,0.0256,0.334,0.0765,0.997,1.85,2.87,0.355,0.327,0.00422,0.00654,1
11:57:04.271,0.0573,1.3,0.0441,0.641,9.07,12.3,0.263,0.329,0.0047,0.00637,0
11:34:46.459,0.061,0.308,0.198,1.01,0.801,2.41,0.649,0.443,0.00219,0.00657,0
11:55:05.153,0.00255,0.959,0.00266,0.657,0.181,0.31,0.416,0.299,0.0021,0.0036,0
11:36:42.606,0.0627,0.341,0.184,1.1,0.859,2.08,0.568,0.442,0.00228,0.00551,1
11:35:40.533,0.0513,0.322,0.159,1.07,0.704,1.81,0.589,0.454,0.00229,0.00587,0
11:59:00.384,0.0363,0.442,0.0823,0.951,7.05,8.18,0.138,0.245,0.00575,0.00667,1
11:36:57.632,0.0141,0.279,0.0505,0.86,0.277,0.71,0.597,0.361,0.00327,0.00837,0
11:59:42.430,0.000357,0.474,0.000753,0.579,0.000638,0.0663,0.99,0.451,0.0000531,0.00552,0
10:24:29.802,0.0896,0.604,0.148,1.06,9.87,13.8,0.282,0.345,0.00652,0.00908,1
10:35:45.768,0.0153,0.207,0.0737,1.08,1.95,2.34,0.165,0.172,0.00759,0.00909,1
10:15:28.030,0.182,1.75,0.104,0.976,2.57,6.49,0.604,0.641,0.000835,0.00211,0
11:55:36.182,0.00157,0.627,0.00251,0.581,0.0423,0.347,0.878,0.52,0.000798,0.00655,0
11:59:03.387,0.0392,0.473,0.0829,0.947,7,7.94,0.117,0.22,0.0053,0.00601,1
10:36:33.927,0.0175,0.236,0.074,1.04,1.79,2.04,0.122,0.172,0.00607,0.00691,1
11:32:46.944,0.000294,0.136,0.00215,0.482,0.0156,0.0245,0.344,0.355,0.00882,0.0139,0
11:57:38.305,0.0585,1.62,0.036,0.593,6.35,8.58,0.259,0.337,0.00323,0.00436,0
12:21:55.492,0.000617,0.217,0.00284,1.12,0.0101,0.0426,0.742,0.327,0.00272,0.0115,0
12:20:44.329,0.35,0.631,0.556,1.12,2.14,4.94,0.562,0.616,0.00102,0.00235,1
10:16:24.631,0.101,1.14,0.0883,0.939,6.99,12.1,0.425,0.421,0.0041,0.00713,0
11:54:49.138,0.000287,0.46,0.000625,0.576,0.00177,0.0551,0.968,0.414,0.000183,0.00569,0
11:56:16.219,0.00307,1.22,0.00253,0.572,0.00612,0.121,0.949,0.563,0.0000591,0.00117,0
10:24:48.838,0.109,0.693,0.157,1,13.3,17.1,0.222,0.328,0.00723,0.0093,1
10:25:44.024,0.044,0.463,0.0951,0.925,2.67,3.76,0.291,0.379,0.00359,0.00507,1
11:35:48.543,0.0483,0.326,0.148,1.02,0.685,1.75,0.589,0.444,0.00236,0.00603,0
10:15:34.539,0.181,1.04,0.173,0.936,14.1,20.4,0.31,0.394,0.00462,0.00669,0
12:19:58.619,0.000138,0.15,0.00092,0.486,0.00495,0.00863,0.4,0.415,0.00598,0.0104,0
11:32:55.956,0.158,0.84,0.188,1.09,0.634,1.84,0.647,0.568,0.00067,0.00194,0
11:57:57.322,0.0654,0.657,0.0995,0.872,9.94,11.8,0.158,0.269,0.00451,0.00536,1
11:54:01.095,0.00459,0.788,0.00583,0.595,0.0741,0.781,0.905,0.559,0.000479,0.00505,0
10:25:25.464,0.146,0.753,0.194,1.01,16.3,19.4,0.162,0.278,0.00664,0.00792,1
12:20:28.278,0.0604,0.84,0.0719,1.13,0.221,1.14,0.798,0.621,0.000611,0.00315,0
10:15:11.989,0.103,1.37,0.0753,0.867,3.42,7.7,0.555,0.478,0.00196,0.00442,0
11:56:26.228,0.0384,1.51,0.0254,0.62,4.17,6.23,0.331,0.403,0.00322,0.00482,0
10:24:22.289,0.0172,0.226,0.0759,1.05,2.04,2.5,0.185,0.205,0.00703,0.00863,1
12:21:52.487,0.000361,0.164,0.0022,1.13,0.0059,0.03,0.773,0.37,0.00271,0.0138,0
10:15:31.035,0.196,1,0.195,0.976,13.4,21.9,0.391,0.41,0.00405,0.00664,0
11:55:33.180,0.00943,0.967,0.00975,0.745,0.0824,1.25,0.934,0.6,0.00026,0.00393,0
11:56:32.235,0.0231,1.94,0.0119,0.584,3.44,4.53,0.24,0.325,0.00442,0.00582,0
10:16:30.642,0.0832,1.2,0.0692,0.886,8.56,11.9,0.283,0.378,0.0061,0.00851,0
12:20:45.330,0.423,0.691,0.612,1.11,2.41,6.28,0.612,0.341,0.00095,0.00247,1
12:21:56.493,0.000373,0.161,0.00232,1.12,0.00614,0.0318,0.774,0.364,0.00274,0.0142,0
10:16:50.690,0.109,1.25,0.0871,0.896,11.1,13.8,0.199,0.3,0.00602,0.00752,0
10:36:14.318,0.0625,0.54,0.116,1.01,5.34,8.13,0.344,0.379,0.00507,0.00772,1
10:16:22.629,0.1,1.13,0.0884,0.858,6.22,9.77,0.363,0.443,0.00368,0.00579,0
10:15:40.552,0.0817,1.03,0.079,0.864,6.72,10.2,0.339,0.377,0.00488,0.00738,0
